YMD,PM10,PM2.5
2020-12-29 06:00:00,0.4571016666666667,0.44879833333333335
2020-12-29 07:00:00,0.52136,0.5114816666666666
2020-12-29 08:00:00,0.6288833333333333,0.6126566666666666
2020-12-29 09:00:00,0.4439283333333333,0.433805
2020-12-29 10:00:00,0.28946666666666665,0.28826
2020-12-29 11:00:00,0.36309,0.33884
2020-12-29 12:00:00,0.3467016666666667,0.337015
2020-12-29 13:00:00,0.33726666666666666,0.28813
2020-12-29 14:00:00,0.430885,0.4078866666666667
2020-12-29 15:00:00,0.5263616666666666,0.48051666666666665
2020-12-29 16:00:00,0.47047333333333335,0.463325
2020-12-29 17:00:00,0.6003583333333333,0.5808666666666666
2020-12-29 18:00:00,0.6892913793103448,0.6880224137931035
2020-12-29 19:00:00,0.7861533333333334,0.783265
2020-12-29 20:00:00,0.7871216666666667,0.784305
2020-12-29 21:00:00,0.7858116666666667,0.78357
2020-12-29 22:00:00,0.944205,0.9399966666666667
2020-12-29 23:00:00,1.1136616666666668,1.1061066666666666
2020-12-30 00:00:00,1.9653233333333333,1.9367716666666668
2020-12-30 01:00:00,2.0924583333333335,2.084381666666667
2020-12-30 02:00:00,2.6833649999999998,2.672795
2020-12-30 03:00:00,3.047223333333333,3.044065
2020-12-30 04:00:00,2.2791733333333335,2.277258333333333
2020-12-30 05:00:00,1.9384116666666666,1.9289116666666666
2020-12-30 06:00:00,2.0040383333333334,2.000008333333333
2020-12-30 07:00:00,2.3161033333333334,2.293725
2020-12-30 08:00:00,2.1276766666666664,2.1182216666666664
2020-12-30 09:00:00,1.5526316666666666,1.5450483333333334
2020-12-30 10:00:00,1.698815,1.69223
2020-12-30 11:00:00,1.88934,1.865475
2020-12-30 12:00:00,2.241445,2.217275
2020-12-30 13:00:00,1.8048,1.7884785714285714
2020-12-30 14:00:00,1.5764133333333332,1.553585
2020-12-30 15:00:00,1.6527366666666667,1.6383816666666666
2020-12-30 16:00:00,1.96381,1.928775
2020-12-30 17:00:00,2.299131666666667,2.2754383333333332
2020-12-30 18:00:00,2.747316666666667,2.714465
2020-12-30 19:00:00,3.2823083333333334,3.2382866666666668
2020-12-30 20:00:00,3.6026583333333333,3.5784183333333335
2020-12-30 21:00:00,3.687825,3.67315
2020-12-30 22:00:00,3.4679733333333336,3.42924
2020-12-30 23:00:00,3.33257,3.310515
2020-12-31 00:00:00,3.1319216666666665,3.123728333333333
2020-12-31 01:00:00,2.9895383333333334,2.985635
2020-12-31 02:00:00,3.0309233333333334,3.0190533333333334
2020-12-31 03:00:00,3.2195316666666667,3.2004566666666667
2020-12-31 04:00:00,3.37391,3.3639816666666666
2020-12-31 05:00:00,3.3344266666666664,3.3314933333333334
2020-12-31 06:00:00,3.424523333333333,3.4217216666666666
2020-12-31 07:00:00,3.4850183333333336,3.4786133333333336
2020-12-31 08:00:00,3.558285,3.552948333333333
2020-12-31 09:00:00,3.470545,3.4543383333333333
2020-12-31 10:00:00,3.6471583333333335,3.62952
2020-12-31 11:00:00,3.4073683333333333,3.3897066666666666
2020-12-31 12:00:00,3.02475,3.0184716666666667
2020-12-31 13:00:00,2.637033333333333,2.62999
2020-12-31 14:00:00,2.195021666666667,2.1932883333333333
2020-12-31 15:00:00,2.33627,2.325055
2020-12-31 16:00:00,2.1305533333333333,2.1155933333333334
2020-12-31 17:00:00,2.151918333333333,2.13647
2020-12-31 18:00:00,2.1797903846153845,2.172646153846154
2020-12-31 19:00:00,2.1828083333333335,2.1602916666666667
2020-12-31 20:00:00,2.045411666666667,2.04303
2020-12-31 21:00:00,1.7925966666666666,1.78899
2020-12-31 22:00:00,1.6155133333333334,1.605345
2020-12-31 23:00:00,1.62474,1.616905
2021-01-01 00:00:00,1.7230266666666667,1.7218283333333333
2021-01-01 01:00:00,1.8426333333333333,1.8408016666666667
2021-01-01 02:00:00,1.764795,1.762925
2021-01-01 03:00:00,2.1785316666666668,2.17506
2021-01-01 04:00:00,1.7649233333333334,1.7579566666666666
2021-01-01 05:00:00,2.016655,2.0148183333333334
2021-01-01 06:00:00,4.119088333333333,4.11536
2021-01-01 07:00:00,4.40218,4.3983566666666665
2021-01-01 08:00:00,4.873105,4.865565
2021-01-01 09:00:00,4.442315,4.4079733333333335
2021-01-01 10:00:00,3.3907916666666664,3.376943333333333
2021-01-01 11:00:00,2.4901833333333334,2.482848333333333
2021-01-01 12:00:00,1.961785,1.94892
2021-01-01 13:00:00,1.5122833333333334,1.5020866666666666
2021-01-01 14:00:00,1.49684,1.490555
2021-01-01 15:00:00,1.8987,1.8886433333333335
2021-01-01 16:00:00,2.3030633333333332,2.2953383333333335
2021-01-01 17:00:00,3.369905,3.3621766666666666
2021-01-01 18:00:00,4.289122033898305,4.25406779661017
2021-01-01 19:00:00,4.18775,4.166476666666667
2021-01-01 20:00:00,5.9681733333333336,5.96283
2021-01-01 21:00:00,4.91778,4.9109766666666665
2021-01-01 22:00:00,3.7277216666666666,3.7244783333333333
2021-01-01 23:00:00,3.2313583333333336,3.2289916666666665
2021-01-02 00:00:00,2.7530216666666667,2.7524683333333333
2021-01-02 01:00:00,2.3209316666666666,2.283215
2021-01-02 02:00:00,1.8159866666666666,1.815385
2021-01-02 03:00:00,1.5477466666666666,1.5477466666666666
2021-01-02 04:00:00,1.7650633333333334,1.7650633333333334
2021-01-02 05:00:00,2.5028016666666666,2.4891183333333333
2021-01-02 06:00:00,0.99673,0.99673
2021-01-02 07:00:00,0.5831833333333334,0.5820566666666667
2021-01-02 08:00:00,0.49288,0.48678333333333335
2021-01-02 09:00:00,0.6753883333333334,0.6712283333333333
2021-01-02 10:00:00,0.9419866666666666,0.9414566666666666
2021-01-02 11:00:00,0.8976716666666666,0.8933216666666667
2021-01-02 12:00:00,0.9772066666666667,0.9712583333333333
2021-01-02 13:00:00,0.19917166666666666,0.19442333333333334
2021-01-02 14:00:00,0.11387,0.10759166666666667
2021-01-02 15:00:00,0.27893,0.27782
2021-01-02 16:00:00,0.6349049999999999,0.6343616666666667
2021-01-02 17:00:00,0.990725,0.9809666666666667
2021-01-02 18:00:00,1.3282736842105263,1.3282736842105263
2021-01-02 19:00:00,1.56162,1.5562416666666667
2021-01-02 20:00:00,1.8691966666666666,1.8640233333333334
2021-01-02 21:00:00,2.3929633333333333,2.3911883333333335
2021-01-02 22:00:00,2.3853133333333334,2.3817983333333332
2021-01-02 23:00:00,2.5446816666666665,2.537453333333333
2021-01-03 00:00:00,2.4038233333333334,2.40067
2021-01-03 01:00:00,2.340315,2.3385016666666667
2021-01-03 02:00:00,2.342365,2.331635
2021-01-03 03:00:00,2.233905,2.2332966666666665
2021-01-03 04:00:00,2.064845,2.06264
2021-01-03 05:00:00,2.153548333333333,2.151151666666667
2021-01-03 06:00:00,2.6426266666666667,2.6396566666666668
2021-01-03 07:00:00,2.5461283333333333,2.5344416666666665
2021-01-03 08:00:00,2.5058183333333335,2.495585
2021-01-03 09:00:00,2.590403333333333,2.5830783333333334
2021-01-03 10:00:00,2.571111666666667,2.54914
2021-01-03 11:00:00,2.84971,2.8440416666666666
2021-01-03 12:00:00,2.699165,2.6869483333333335
2021-01-03 13:00:00,2.60726,2.6048416666666667
2021-01-03 14:00:00,2.66485,2.6602566666666667
2021-01-03 15:00:00,2.65729,2.65385
2021-01-03 16:00:00,2.9473966666666667,2.94007
2021-01-03 17:00:00,2.977585,2.9746966666666665
2021-01-03 18:00:00,2.7236508474576273,2.7230813559322034
2021-01-03 19:00:00,2.7054883333333333,2.70317
2021-01-03 20:00:00,2.5220266666666666,2.5208833333333334
2021-01-03 21:00:00,2.7417666666666665,2.7359033333333334
2021-01-03 22:00:00,2.864411666666667,2.8612116666666667
2021-01-03 23:00:00,3.0223,3.0189616666666668
2021-01-04 00:00:00,3.087015,3.087015
2021-01-04 01:00:00,3.03782,3.03782
2021-01-04 02:00:00,3.2149983333333334,3.2149983333333334
2021-01-04 03:00:00,3.1282666666666668,3.1270766666666665
2021-01-04 04:00:00,3.4187616666666667,3.4158033333333333
2021-01-04 05:00:00,5.113791666666667,5.113213333333333
2021-01-04 06:00:00,7.252878333333333,7.250615
2021-01-04 07:00:00,4.855285,4.8482666666666665
2021-01-04 08:00:00,4.517075,4.505468333333333
2021-01-04 09:00:00,5.502641666666666,5.483815
2021-01-04 10:00:00,5.244201666666666,5.242086666666666
2021-01-04 11:00:00,4.83569,4.816606666666667
2021-01-04 12:00:00,4.441998333333333,4.433833333333333
2021-01-04 13:00:00,4.812038333333334,4.810921666666666
2021-01-04 14:00:00,4.397106666666667,4.395998333333333
2021-01-04 15:00:00,4.22378,4.221068333333333
2021-01-04 16:00:00,4.429663333333333,4.41773
2021-01-04 17:00:00,4.229093333333333,4.213466666666666
2021-01-04 18:00:00,3.9862775862068967,3.983448275862069
2021-01-04 19:00:00,4.274373333333333,4.27008
2021-01-04 20:00:00,4.623863333333333,4.614635
2021-01-04 21:00:00,4.228715,4.213776666666667
2021-01-04 22:00:00,3.812351666666667,3.8084016666666667
2021-01-04 23:00:00,2.974645,2.9713016666666667
2021-01-05 00:00:00,3.279323333333333,3.27535
2021-01-05 01:00:00,2.805255,2.805255
2021-01-05 02:00:00,2.0947583333333335,2.0936233333333334
2021-01-05 03:00:00,2.2035466666666665,2.1982316666666666
2021-01-05 04:00:00,2.007076666666667,2.0059233333333335
2021-01-05 05:00:00,1.6381166666666667,1.6347916666666666
2021-01-05 06:00:00,1.988675,1.9840849999999999
2021-01-05 07:00:00,3.4012183333333335,3.399485
2021-01-05 08:00:00,3.1024583333333333,3.0989866666666668
2021-01-05 09:00:00,2.337285,2.3355716666666666
2021-01-05 10:00:00,1.7020783333333334,1.7003783333333333
2021-01-05 11:00:00,1.4211583333333333,1.41333
2021-01-05 12:00:00,1.6660633333333332,1.6596116666666667
2021-01-05 13:00:00,1.57418,1.5714333333333332
2021-01-05 14:00:00,1.65841,1.6487
2021-01-05 15:00:00,1.62519,1.6127833333333332
2021-01-05 16:00:00,1.7626683333333333,1.74955
2021-01-05 17:00:00,2.070215,2.0507316666666666
2021-01-05 18:00:00,2.651815254237288,2.6495796610169493
2021-01-05 19:00:00,3.09851,3.097331666666667
2021-01-05 20:00:00,3.2724716666666667,3.2552866666666667
2021-01-05 21:00:00,2.9797833333333332,2.9736283333333335
2021-01-05 22:00:00,2.8340083333333332,2.83279
2021-01-05 23:00:00,2.985375,2.97928
2021-01-06 00:00:00,2.714071186440678,2.711206779661017
2021-01-06 01:00:00,2.740745,2.7389483333333335
2021-01-06 02:00:00,3.1738483333333334,3.170875
2021-01-06 03:00:00,3.11887,3.113558333333333
2021-01-06 04:00:00,3.03453,3.0333466666666666
2021-01-06 05:00:00,3.170471666666667,3.1637416666666667
2021-01-06 06:00:00,3.62408,3.617366666666667
2021-01-06 07:00:00,3.5526694915254238,3.548247457627119
2021-01-06 08:00:00,3.2363566666666665,3.2232083333333335
2021-01-06 09:00:00,2.4471254237288136,2.424486440677966
2021-01-06 10:00:00,1.9948098360655737,1.9194983606557376
2021-01-06 11:00:00,1.5779416666666666,1.4918266666666666
2021-01-06 12:00:00,1.65415,1.5738966666666667
2021-01-06 13:00:00,1.432515,1.3896283333333332
2021-01-06 14:00:00,1.1347233333333333,1.075165
2021-01-06 15:00:00,0.8333016949152542,0.7929864406779661
2021-01-06 16:00:00,0.8115516666666667,0.7884933333333334
2021-01-06 17:00:00,0.9427583333333334,0.9258816666666667
2021-01-06 18:00:00,0.9487932203389831,0.934464406779661
2021-01-06 19:00:00,0.8343133333333334,0.825155
2021-01-06 20:00:00,0.8036266666666667,0.8003383333333334
2021-01-06 21:00:00,0.8805466666666667,0.8755516666666666
2021-01-06 22:00:00,0.8567783333333333,0.8504016666666666
2021-01-06 23:00:00,0.837425,0.8317716666666667
2021-01-07 00:00:00,0.7631716666666667,0.756705
2021-01-07 01:00:00,0.7706133333333334,0.7700116666666666
2021-01-07 02:00:00,0.7931516666666667,0.7931516666666667
2021-01-07 03:00:00,0.78597,0.7846916666666667
2021-01-07 04:00:00,0.7139066666666667,0.709165
2021-01-07 05:00:00,0.7271833333333333,0.7225266666666667
2021-01-07 06:00:00,0.8309116666666667,0.8068616666666667
2021-01-07 07:00:00,0.8638033898305085,0.8265915254237288
2021-01-07 08:00:00,0.9891183333333333,0.895405
2021-01-07 09:00:00,0.9804066666666666,0.87741
2021-01-07 10:00:00,1.3263449999999999,0.904355
2021-01-07 11:00:00,0.9416883333333333,0.8060333333333334
2021-01-07 12:00:00,1.206785,0.864045
2021-01-07 13:00:00,0.8485616666666667,0.7647333333333334
2021-01-07 14:00:00,1.0613766666666666,0.8180366666666666
2021-01-07 15:00:00,1.3058983333333334,0.833005
2021-01-07 16:00:00,0.87246,0.8534283333333333
2021-01-07 17:00:00,0.8103033333333334,0.7667466666666667
2021-01-07 18:00:00,0.7687732142857143,0.7543446428571429
2021-01-07 19:00:00,0.8300745762711864,0.8228745762711864
2021-01-07 20:00:00,0.9042066666666667,0.8803283333333334
2021-01-07 21:00:00,0.92798,0.9247283333333334
2021-01-07 22:00:00,1.0356333333333334,1.0301533333333333
2021-01-07 23:00:00,1.129675,1.1284233333333333
2021-01-08 00:00:00,1.1447383333333334,1.1413616666666666
2021-01-08 01:00:00,1.2125866666666667,1.2072416666666668
2021-01-08 02:00:00,1.1936583333333333,1.1923883333333334
2021-01-08 03:00:00,1.3019916666666667,1.300045
2021-01-08 04:00:00,1.3296810344827585,1.3270879310344827
2021-01-08 05:00:00,1.314085,1.31349
2021-01-08 06:00:00,1.51233,1.5072083333333333
2021-01-08 07:00:00,1.548895,1.5397033333333334
2021-01-08 08:00:00,1.5172883333333333,1.499895
2021-01-08 09:00:00,1.6739083333333333,1.6351666666666667
2021-01-08 10:00:00,1.6469799999999999,1.6235483333333334
2021-01-08 11:00:00,1.60089,1.5708933333333333
2021-01-08 12:00:00,1.5861666666666667,1.5500233333333333
2021-01-08 13:00:00,1.7059549999999999,1.6347033333333334
2021-01-08 14:00:00,1.7808033333333333,1.6542166666666667
2021-01-08 15:00:00,1.7077366666666667,1.66694
2021-01-08 16:00:00,1.6008216666666666,1.571915
2021-01-08 17:00:00,1.7703416666666667,1.74924
2021-01-08 18:00:00,1.9559379310344829,1.9199724137931036
2021-01-08 19:00:00,1.8077083333333333,1.7816366666666668
2021-01-08 20:00:00,1.645705,1.6322666666666668
2021-01-08 21:00:00,1.6829083333333332,1.672305
2021-01-08 22:00:00,1.6629183333333333,1.64954
2021-01-08 23:00:00,1.5401216666666666,1.533185
2021-01-09 00:00:00,1.4652166666666666,1.4457316666666666
2021-01-09 01:00:00,1.4236,1.416825
2021-01-09 02:00:00,1.679665,1.678335
2021-01-09 03:00:00,1.6686383333333332,1.6593383333333334
2021-01-09 04:00:00,1.3796599999999999,1.3663166666666666
2021-01-09 05:00:00,1.5626683333333333,1.5585366666666667
2021-01-09 06:00:00,1.63407,1.62786
2021-01-09 07:00:00,1.20034,1.1900433333333333
2021-01-09 08:00:00,0.836585,0.8308383333333333
2021-01-09 09:00:00,0.7529733333333334,0.7297166666666667
2021-01-09 10:00:00,0.7571819672131147,0.7429573770491803
2021-01-09 11:00:00,0.9338566666666667,0.9101
2021-01-09 12:00:00,1.005405,0.9552333333333334
2021-01-09 13:00:00,0.9857583333333333,0.979625
2021-01-09 14:00:00,1.1513716666666667,1.1300783333333333
2021-01-09 15:00:00,0.9715333333333334,0.9522533333333333
2021-01-09 16:00:00,0.9273633333333333,0.9016166666666666
2021-01-09 17:00:00,1.002555,0.97633
2021-01-09 18:00:00,0.9542310344827586,0.9335534482758621
2021-01-09 19:00:00,1.1262666666666667,1.0918833333333333
2021-01-09 20:00:00,1.2787866666666667,1.2562616666666666
2021-01-09 21:00:00,1.0716633333333334,1.0577166666666666
2021-01-09 22:00:00,0.7897883333333333,0.7823083333333334
2021-01-09 23:00:00,0.786655,0.7633533333333333
2021-01-10 00:00:00,0.77056,0.7699133333333333
2021-01-10 01:00:00,0.878195,0.843615
2021-01-10 02:00:00,1.1078966666666668,1.1046666666666667
2021-01-10 03:00:00,1.1291066666666667,1.1191933333333333
2021-01-10 04:00:00,1.339815,1.3369283333333333
2021-01-10 05:00:00,1.3376883333333334,1.33365
2021-01-10 06:00:00,1.0869983333333333,1.077665
2021-01-10 07:00:00,0.9681666666666666,0.9609583333333334
2021-01-10 08:00:00,1.1873733333333334,1.1714566666666666
2021-01-10 09:00:00,1.3952633333333333,1.3699
2021-01-10 10:00:00,1.5987783333333334,1.592085
2021-01-10 11:00:00,1.7961266666666666,1.7704866666666668
2021-01-10 12:00:00,1.9074716666666667,1.8966383333333334
2021-01-10 13:00:00,2.20723,2.17038
2021-01-10 14:00:00,2.3905666666666665,2.3566666666666665
2021-01-10 15:00:00,2.50473,2.4490833333333333
2021-01-10 16:00:00,3.213935,2.7950333333333335
2021-01-10 17:00:00,2.7508083333333335,2.7077
2021-01-10 18:00:00,2.953671186440678,2.8324220338983053
2021-01-10 19:00:00,3.088545,3.0310633333333334
2021-01-10 20:00:00,3.22161,3.2088383333333335
2021-01-10 21:00:00,3.502578333333333,3.492898333333333
2021-01-10 22:00:00,4.196938333333334,4.176301666666666
2021-01-10 23:00:00,4.349225,4.295
2021-01-11 00:00:00,4.6139866666666665,4.568038333333333
2021-01-11 01:00:00,5.24693,5.240091666666666
2021-01-11 02:00:00,5.952298333333333,5.9366200000000005
2021-01-11 03:00:00,6.0931066666666664,6.08004
2021-01-11 04:00:00,6.537883333333333,6.5277416666666666
2021-01-11 05:00:00,7.089611666666666,7.081613333333333
2021-01-11 06:00:00,7.325085,7.301008333333333
2021-01-11 07:00:00,7.422858333333333,7.396195
2021-01-11 08:00:00,7.987263333333333,7.97948
2021-01-11 09:00:00,6.773781666666666,6.51642
2021-01-11 10:00:00,5.760933333333333,5.643238333333334
2021-01-11 11:00:00,5.534843333333334,5.502948333333333
2021-01-11 12:00:00,5.82368,5.577558333333333
2021-01-11 13:00:00,5.6466899999999995,5.398866666666667
2021-01-11 14:00:00,5.022366666666667,4.9535116666666665
2021-01-11 15:00:00,4.724793333333333,4.5021466666666665
2021-01-11 16:00:00,4.917301666666667,4.737041666666666
2021-01-11 17:00:00,5.04924,4.857666666666667
2021-01-11 18:00:00,4.976994827586207,4.754908620689655
2021-01-11 19:00:00,6.016256666666667,5.682066666666667
2021-01-11 20:00:00,6.245848333333333,6.230285
2021-01-11 21:00:00,7.60997,7.590188333333333
2021-01-11 22:00:00,7.78167,7.765996666666667
2021-01-11 23:00:00,9.100236666666667,9.079663333333333
2021-01-12 00:00:00,8.240169999999999,8.217476666666666
